CODE,LINE_NAME,DATE,OUTPUT_KWH,LOSS_NOLOAD_KWH,LOSS_LOAD_KWH,LOSS_KWH,LOSS_PCT,MAX_LOAD_PCT,AVG_LOAD_PCT,N_INTERVALS,OUTPUT_SRC
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-16,235.2,9.72,0.0764363,9.79644,3.9986,6.46579,2.49475,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-16,780.8,18.768,0.555329,19.3233,2.41504,11.6051,5.40096,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-16,726,19.296,0.537689,19.8337,2.65926,11.1913,4.19914,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-16,326,19.296,0.0959188,19.3919,5.61447,4.7885,1.92173,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-16,3138.4,10.68,14.16,24.84,0.785271,64.0122,35.5348,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-17,175,6.768,0.0615265,6.82953,3.75601,7.90728,1.73468,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-17,364.2,8.712,0.43022,9.14222,2.44875,15.5423,6.11288,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-17,156,0.6045,0.000288746,0.604789,0.386188,0.734651,0.734651,1,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-17,80,29.616,0.00235356,29.6184,27.0195,0.469333,0.217203,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-17,11075,44.4,21.7335,66.1335,0.593597,31.0363,22.8731,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-17,622.4,12.9638,0.253414,13.2173,2.07944,9.91445,4.49971,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-17,726,19.32,0.545724,19.8657,2.66345,11.8349,3.94224,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-17,67.2,21.2808,0.0016259,21.2824,24.0527,0.395818,0.26663,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-17,165,40.7112,0.00441205,40.7156,19.7922,0.404969,0.287797,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-17,5020,22.1858,9.60366,31.7895,0.629272,26.8391,21.2205,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-17,271.2,22.2,0.0820806,22.2821,7.59231,6.09643,1.16697,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-17,892.8,21.552,0.504962,22.057,2.41097,6.47146,5.3191,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-17,894.4,19.92,0.62331,20.5433,2.24531,16.2815,4.76666,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-17,8514,45.5784,6.70374,52.2821,0.610325,17.8817,14.3028,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-17,288,45.5784,0.0107873,45.5892,13.6663,0.762732,0.434334,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-17,15,17.5802,0.00016862,17.5804,53.96,0.149071,0.0933971,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-17,185.4,6.84,0.137578,6.97758,3.62702,10.2368,4.22791,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-17,334.4,6.432,0.440404,6.8724,2.01376,22.0062,8.63769,52,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-17,25900,91.8096,68.3661,160.176,0.614638,56.8995,35.4591,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-17,3328,18.912,5.61088,24.5229,0.731475,23.8703,18.4357,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-17,376,27.696,0.0357637,27.7318,6.86886,1.83115,0.93672,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-17,3967.2,23.088,11.5677,34.6557,0.865991,67.0739,17.6251,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-17,320,18.655,0.0701454,18.7251,5.52812,3.92471,2.0632,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-17,532.4,9.96692,0.340876,10.3078,1.89933,10.3544,5.75815,50,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-17,1968,95.022,0.406993,95.429,4.62478,4.98731,2.76245,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-17,944,95.736,0.0860288,95.822,9.21523,2.134,1.32499,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-17,528,73.128,0.0409965,73.169,12.1711,1.22376,1.10023,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-17,206,7.728,0.0674176,7.79542,3.6462,6.58929,1.5616,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-17,804,57.568,0.113828,57.6818,6.69409,2.18586,1.65606,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-17,475.2,17.9362,0.134347,18.0705,3.66341,4.01639,3.22238,48,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-17,174,52.08,0.0228208,52.1028,23.0439,0.919861,0.589256,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-17,5088,16.7338,20.6558,37.3895,0.729496,57.4792,38.5049,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-17,2406.4,16.008,6.56559,22.5736,0.929347,49.6178,20.2745,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-01-17,4392,31.32,5.53355,36.8536,0.832124,19.5692,12.2331,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-17,6103.2,22.3344,14.5078,36.8422,0.600031,46.0615,26.1636,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-17,668,10.1587,0.692079,10.8508,1.59841,23.4455,7.68916,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-17,945.6,9.6,1.7466,11.3466,1.18571,29.9979,10.2859,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-17,435.2,9.63312,0.354016,9.98714,2.24336,14.0828,5.0252,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-17,67.2,9.83676,0.00766141,9.84443,12.7776,1.68668,0.70314,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-17,260.8,9.864,0.1631,10.0271,3.7024,11.8532,2.70882,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-17,208,9.72,0.0581196,9.77812,4.48995,4.81415,2.17188,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-17,574.4,18.768,0.276336,19.0443,3.20912,10.1944,3.77807,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-17,766,19.296,0.523611,19.8196,2.52216,12.1724,4.10791,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-17,280,19.296,0.10526,19.4013,6.48002,5.1635,1.8571,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-17,2912.8,10.68,10.9337,21.6137,0.736558,52.8979,31.2014,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-18,189,6.768,0.109071,6.87707,3.51091,7.40848,2.3606,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-18,366,8.712,0.436852,9.14885,2.43873,15.6769,6.12148,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-18,132,29.016,0.0122649,29.0283,18.0268,0.797797,0.689243,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-18,80,29.616,0.00246028,29.6185,27.0196,0.597333,0.208832,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-18,10740,44.3383,20.7519,65.0903,0.602404,30.638,22.2616,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-18,288,10.9743,0.0871252,11.0614,3.6987,5.54315,2.43932,42,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-18,156,19.32,0.0198623,19.3399,11.0299,3.5696,0.836608,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-18,60.8,21.2808,0.00126058,21.2821,25.9278,0.273408,0.23919,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-18,150,40.7112,0.00393229,40.7151,21.3487,0.404969,0.267917,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-18,4106,22.1858,6.44189,28.6277,0.69239,23.7532,17.3168,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-18,84,18.7929,0.0148948,18.8078,18.2941,2.72989,0.376144,42,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-18,876.8,21.552,0.476656,22.0287,2.45082,6.37524,5.16149,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-18,297.6,19.92,0.0441617,19.9642,6.28665,2.20844,1.60035,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-18,7782,45.5467,5.62245,51.1692,0.653237,16.3195,13.122,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-18,222,45.5784,0.0153875,45.5938,17.0384,3.00086,0.398973,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-18,21,17.568,0.000318562,17.5683,45.5512,0.282843,0.125321,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-18,160.2,6.84,0.11059,6.95059,4.15828,9.25065,3.67327,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-18,302,6.432,0.404531,6.83653,2.21364,27.4104,8.18845,51,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-18,11060,91.8096,11.3347,103.144,0.923972,24.3551,15.0359,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-18,598.4,18.912,0.545053,19.4571,3.14912,19.9806,3.31529,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-18,184,27.696,0.00822859,27.7042,13.0863,0.867828,0.493649,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-18,672,23.088,0.256522,23.3445,3.35726,8.74839,3.40669,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-18,349,18.72,0.0793516,18.7994,5.11131,4.18885,2.27407,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-18,406,9.96,0.250773,10.2108,2.45327,9.37206,3.98617,52,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-18,1944,95.088,0.43812,95.5261,4.68374,6.27432,2.76357,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-18,960,95.736,0.0892398,95.8252,9.07586,2.81014,1.3424,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-18,540,73.0772,0.0450029,73.1222,11.9262,1.93145,1.14529,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-18,20,7.728,0.000240657,7.72824,27.8714,0.220881,0.139088,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-18,944,57.4082,0.160616,57.5688,5.74786,2.59114,1.98184,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-18,460.8,17.9362,0.124547,18.0607,3.7716,4.51357,3.09479,48,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-18,180,47.2698,0.0294925,47.2993,20.8093,1.32,0.702804,44,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-18,2569.6,16.7221,5.13305,21.8552,0.843356,33.7849,19.0927,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-18,494.4,16.008,1.07578,17.0838,3.34004,23.594,5.01993,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-01-18,2912,31.32,3.44229,34.7623,1.17968,21.144,8.33466,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-18,6136.8,22.3344,15.8125,38.1469,0.617768,54.5647,27.0005,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-18,684,10.1587,0.768713,10.9274,1.57246,21.5179,8.07012,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-18,152,9.6,0.0584121,9.65841,5.97458,3.23975,2.51963,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-18,43.2,9.63312,0.00213672,9.63526,18.2364,1,0.470221,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-18,32.4,9.8436,0.00228508,9.84589,23.3061,1.09037,0.320792,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-18,36.8,9.864,0.0012825,9.86528,21.1405,0.68469,0.371438,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-18,161.6,9.72,0.0377804,9.75778,5.69439,4.47321,1.5841,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-18,454.4,18.768,0.153877,18.9219,3.99768,6.85667,3.01432,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-18,614,19.296,0.39023,19.6862,3.10662,11.1574,3.54738,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-18,78,19.296,0.00276196,19.2988,19.8345,0.570068,0.42308,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-18,1819.2,10.68,4.29244,14.9724,0.816305,33.8891,20.3881,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-19,173,6.768,0.0712631,6.83926,3.80299,5.99927,1.95767,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-19,369,8.712,0.450102,9.1621,2.4228,15.7696,6.16945,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-19,168,28.9757,0.0171137,28.9928,14.7177,1.08532,0.805542,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-19,76.8,29.616,0.00235657,29.6184,27.832,0.640355,0.209576,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-19,10795,44.4,21.417,65.817,0.606004,31.1066,22.5213,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-19,872,12.9638,0.618885,13.5827,1.53376,20.3227,6.39729,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-19,645,19.32,0.439568,19.7596,2.97244,9.3034,3.6503,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-19,57.6,21.2808,0.00152207,21.2823,26.9798,0.747048,0.250308,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-19,160,40.7112,0.00396943,40.7152,20.285,0.386264,0.275058,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-19,4852,22.1858,8.69545,30.8813,0.63244,27.1079,20.0451,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-19,379.2,22.2,0.23505,22.435,5.58593,19.5411,1.66166,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-19,1400,21.552,1.21761,22.7696,1.60037,13.9932,7.80884,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-19,875.2,19.92,0.529242,20.4492,2.28318,12.3804,4.57493,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-19,10140,45.5151,9.91436,55.4295,0.54367,22.5186,17.2314,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-19,330,45.5784,0.0244091,45.6028,12.1412,2.95239,0.585815,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-19,19,17.568,0.000270784,17.5683,48.0424,0.379239,0.112769,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-19,186.6,6.84,0.132039,6.97204,3.60178,10.6817,4.44771,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-19,344.8,6.432,0.489089,6.92109,1.96778,25.7764,8.73722,50,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-19,24227,91.8096,66.0571,157.867,0.647396,58.2259,33.1636,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-19,2848,18.912,5.57619,24.4882,0.852508,27.3234,16.314,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-19,396,27.696,0.042914,27.7389,6.54623,2.65012,1.018,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-19,4833.6,23.088,13.2022,36.2902,0.745195,53.2499,22.1654,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-19,377,18.72,0.096497,18.8165,4.75384,4.2796,2.53664,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-19,577.6,9.96,0.372466,10.3325,1.75742,11.1492,6.16079,51,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-19,1696,95.088,0.313734,95.4017,5.32554,5.04571,2.36857,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-19,1048,95.736,0.10628,95.8423,8.37898,2.63987,1.46466,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-19,534,73.128,0.0457004,73.1737,12.0515,1.63768,1.13566,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-19,165,7.728,0.0534237,7.78142,4.50362,6.10939,1.40325,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-01-19,9,15.7806,0.000416756,15.781,63.6819,0.577997,0.0997034,27,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-19,912,57.528,0.151118,57.6791,5.94827,2.54951,1.91255,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-19,2782.4,17.9362,9.65074,27.5869,0.981745,54.1595,19.3304,48,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-19,189,52.08,0.028254,52.1083,21.612,1.51276,0.652472,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-19,4003.2,16.7338,14.4471,31.1809,0.772879,53.1339,30.5472,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-19,1470.4,16.008,3.07922,19.0872,1.28146,38.1896,11.4674,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-01-19,4288,31.32,6.53576,37.8558,0.875105,20.7504,12.083,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-19,6662.4,22.3344,19.3777,41.7121,0.622186,57.8659,29.492,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-19,734.4,10.1587,0.547296,10.706,1.43684,15.1954,7.42588,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-19,988.8,9.6,1.82004,11.42,1.14175,27.7848,10.817,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-19,433.6,9.63312,0.301518,9.93464,2.23988,13.7109,4.46553,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-19,36,9.8436,0.0041065,9.84771,21.4792,1.80624,0.385332,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-19,224,9.864,0.110511,9.97451,4.26308,9.3983,2.35669,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-19,153.6,9.72675,0.0432506,9.77,5.98029,4.53131,1.70547,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-19,460.8,18.768,0.136421,18.9044,3.94085,4.97804,3.0721,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-19,762,19.3362,0.560756,19.897,2.5447,11.947,4.29085,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-19,394,19.296,0.147104,19.4431,4.70273,5.85071,2.34485,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-19,2208.8,10.68,7.95044,18.6304,0.836409,47.3934,26.5744,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-20,177,6.768,0.0826265,6.85063,3.72619,6.92392,2.05298,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-20,363,8.712,0.429065,9.14106,2.45634,15.548,6.09711,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-20,168,29.016,0.0166373,29.0326,14.7349,1.22659,0.794429,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-20,83.2,29.616,0.00283616,29.6188,26.2534,0.620136,0.226951,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-20,10745,44.4,21.2181,65.6181,0.606978,31.1674,22.4648,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-20,1016,12.9638,0.964299,13.9281,1.35234,27.5958,7.47225,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-20,618,19.32,0.392065,19.7121,3.09106,9.73795,3.36116,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-20,60.8,21.2808,0.00119253,21.282,25.9277,0.232964,0.232964,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-20,155,40.7112,0.00388714,40.7151,20.8032,0.386264,0.269936,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-20,5244,22.1858,10.5179,32.7038,0.619776,30.1288,22.0887,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-20,405.6,22.2,0.0955377,22.2955,5.21051,5.45439,1.65565,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-20,1430.4,21.552,1.43829,22.9903,1.58184,18.1181,8.31665,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-20,838.4,19.92,0.537557,20.4576,2.38195,18.6531,4.40688,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-20,10872,45.4834,11.491,56.9744,0.521315,26.025,18.4912,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-20,342,45.5784,0.015335,45.5937,11.7633,0.93723,0.519195,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-20,21,17.568,0.000260811,17.5683,45.5511,0.173333,0.114904,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-20,225,6.84,0.188296,7.0283,3.02907,13.3282,5.17865,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-20,293.6,6.432,0.316773,6.74877,2.24698,14.0352,8.14527,49,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-20,26586,91.8096,72.118,163.928,0.612815,58.726,36.4935,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-20,3766.4,18.912,7.26209,26.1741,0.69014,26.1332,21.3698,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-20,408,27.696,0.0488432,27.7448,6.36722,3.42582,1.06502,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-20,4372.8,23.088,12.2345,35.3225,0.801305,53.5652,19.9353,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-20,367,18.707,0.0873902,18.7944,4.87161,5.5455,2.34891,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-20,602.8,9.96,0.403398,10.3634,1.69015,11.43,6.34735,51,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-20,1728,95.022,0.32034,95.3423,5.22899,5.0846,2.37925,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-20,1080,95.736,0.10577,95.8418,8.15091,1.97981,1.47316,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-20,714,73.128,0.0772978,73.2053,9.29939,1.77685,1.50936,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-20,398,7.728,0.360856,8.08886,1.99189,14.8364,3.08855,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-01-20,30,28.512,0.000424068,28.5124,48.7288,0.410814,0.0862626,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-20,908,57.528,0.146336,57.6743,5.97244,2.48073,1.88451,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-20,2660.8,17.9362,8.72647,26.6626,0.992112,55.8231,18.1248,48,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-20,186,52.08,0.0261568,52.1062,21.8836,1.27945,0.617451,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-20,4680,16.7338,16.9262,33.6599,0.714094,54.51,34.8542,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-20,2404.8,16.008,9.16745,25.1754,1.03604,54.5073,22.2018,48,index
